version,level,scale,gender,age_group,raw,T,T_int_lo,T_int_hi,pctl_med,extrapolation
full,domain,detachment,m,"[35,50)",0.86,49.8,44.3,54.8,0.4924,0
full,domain,detachment,m,"[35,50)",0.87,50,44.5,55,0.5003,0
full,domain,detachment,m,"[35,50)",0.88,50.2,44.7,55.2,0.5081,0
full,domain,detachment,m,"[35,50)",0.89,50.4,44.9,55.4,0.5153,0
full,domain,detachment,m,"[35,50)",0.9,50.6,45,55.5,0.5239,0
full,domain,detachment,m,"[35,50)",0.91,50.8,45.2,55.7,0.5324,0
full,domain,detachment,m,"[35,50)",0.92,51,45.4,55.9,0.5408,0
full,domain,detachment,m,"[35,50)",0.93,51.2,45.6,56.1,0.5474,0
full,domain,detachment,m,"[35,50)",0.94,51.4,45.7,56.3,0.5551,0
full,domain,detachment,m,"[35,50)",0.95,51.6,45.9,56.5,0.5631,0
full,domain,detachment,m,"[35,50)",0.96,51.8,46.1,56.7,0.5717,0
full,domain,detachment,m,"[35,50)",0.97,52,46.3,56.9,0.5788,0
full,domain,detachment,m,"[35,50)",0.98,52.2,46.5,57.1,0.5874,0
full,domain,detachment,m,"[35,50)",0.99,52.4,46.6,57.3,0.5952,0
full,domain,detachment,m,"[35,50)",1,52.6,46.8,57.5,0.6025,0
full,domain,detachment,m,"[35,50)",1.01,52.8,47,57.7,0.611,0
full,domain,detachment,m,"[35,50)",1.02,53,47.1,57.9,0.6188,0
full,domain,detachment,m,"[35,50)",1.03,53.2,47.3,58.1,0.6256,0
full,domain,detachment,m,"[35,50)",1.04,53.4,47.5,58.3,0.6334,0
full,domain,detachment,m,"[35,50)",1.05,53.6,47.7,58.5,0.641,0
full,domain,detachment,m,"[35,50)",1.06,53.8,47.9,58.7,0.6488,0
full,domain,detachment,m,"[35,50)",1.07,54,48,58.8,0.6561,0
full,domain,detachment,m,"[35,50)",1.08,54.2,48.2,59,0.6638,0
full,domain,detachment,m,"[35,50)",1.09,54.4,48.4,59.2,0.6711,0
full,domain,detachment,m,"[35,50)",1.1,54.6,48.6,59.4,0.6781,0
full,domain,detachment,m,"[35,50)",1.11,54.8,48.7,59.6,0.6852,0
full,domain,detachment,m,"[35,50)",1.12,55,48.9,59.8,0.6918,0
full,domain,detachment,m,"[35,50)",1.13,55.2,49.1,60,0.6988,0
full,domain,detachment,m,"[35,50)",1.14,55.4,49.3,60.2,0.7063,0
full,domain,detachment,m,"[35,50)",1.15,55.6,49.4,60.3,0.7125,0
full,domain,detachment,m,"[35,50)",1.16,55.8,49.6,60.5,0.7196,0
full,domain,detachment,m,"[35,50)",1.17,56,49.8,60.7,0.7267,0
full,domain,detachment,m,"[35,50)",1.18,56.2,49.9,60.8,0.7339,0
full,domain,detachment,m,"[35,50)",1.19,56.4,50.1,61,0.7398,0
full,domain,detachment,m,"[35,50)",1.2,56.6,50.3,61.2,0.746,0
full,domain,detachment,m,"[35,50)",1.21,56.8,50.4,61.3,0.7518,0
full,domain,detachment,m,"[35,50)",1.22,57,50.6,61.5,0.7582,0
full,domain,detachment,m,"[35,50)",1.23,57.2,50.8,61.7,0.7647,0
full,domain,detachment,m,"[35,50)",1.24,57.4,51,61.9,0.7711,0
full,domain,detachment,m,"[35,50)",1.25,57.6,51.2,62.1,0.7763,0
full,domain,detachment,m,"[35,50)",1.26,57.8,51.4,62.2,0.7825,0
full,domain,detachment,m,"[35,50)",1.27,58,51.5,62.4,0.7882,0
full,domain,detachment,m,"[35,50)",1.28,58.2,51.7,62.5,0.794,0
full,domain,detachment,m,"[35,50)",1.29,58.4,51.9,62.7,0.7989,0
full,domain,detachment,m,"[35,50)",1.3,58.6,52.1,62.9,0.8053,0
full,domain,detachment,m,"[35,50)",1.31,58.8,52.3,63.1,0.8097,0
full,domain,detachment,m,"[35,50)",1.32,59,52.4,63.2,0.8151,0
full,domain,detachment,m,"[35,50)",1.33,59.2,52.6,63.4,0.8201,0
full,domain,detachment,m,"[35,50)",1.34,59.4,52.8,63.6,0.8254,0
full,domain,detachment,m,"[35,50)",1.35,59.6,53,63.8,0.8304,0
full,domain,detachment,m,"[35,50)",1.36,59.7,53.1,63.9,0.8341,0
full,domain,detachment,m,"[35,50)",1.37,59.9,53.3,64.1,0.8391,0
full,domain,detachment,m,"[35,50)",1.38,60.1,53.5,64.3,0.8433,0
